Client_ID,Auto_Insurance_Contract,Health_Insurance_Contract,Home_Insurance_Contract,Life_Insurance_Contract,Coverage_Amount,Contract_Duration_Years,Assurance_Cost_Per_Month,Creditworthiness,Claims_History_Count,Last_Reported_Claim_Type,Last_Reported_Claim_Date,Last_Claim_Resolution_Type,Claim_Rate,Customer_Tenure_Years,Is_Premium_Client,Health_History,Risk_Profile,Recent_Life_Event,Recent_Life_Event_Date,Age,Annual_Income,Employment_Status,Has_Kids,Homeownership_Status,Type_of_Housing,Has_Car,Location,Primary_Transportation_Mode,Last_Interaction_Date,Last_Contract_Change_Date
7761,0,1,0,1,20556,7,300,Average,1,Damage,28/11/2024,Conflicting,0.53,7,False,Good,High,Moved,22/09/2024,50,71564,Unemployed,True,Own,Single-family home,True,Urban,Car,15/10/2024,519
7762,0,0,1,0,14349,0,444,Good,0,Theft,29/04/2023,,,0,False,Medium,Medium,,,18,73556,Unemployed,True,Rent,Apartment,False,Urban,Public transportation,31/07/2024,192
7763,1,1,1,0,33491,1,314,Poor,2,Accident,18/01/2024,Standard,0.2,1,True,Fragile,High,Marriage,02/08/2025,41,41111,Unemployed,True,Rent,Townhouse,True,Urban,Biking,17/12/2023,302
7764,1,1,1,0,80371,1,623,Excellent,4,Accident,20/02/2024,Conflicting,0.67,1,False,Medium,Poor,Marriage,13/08/2023,21,64954,Unemployed,True,Rent,Single-family home,True,Urban,Public transportation,01/05/2025,367
7765,0,1,1,0,66312,1,830,Average,3,Damage,22/03/2025,Conflicting,0.65,1,False,Medium,Poor,New Baby,11/03/2023,21,6951720,Unemployed,True,Own,Apartment,False,Rural,Car,18/07/2024,386
7766,1,0,0,0,57528,4,247,Average,3,Accident,04/05/2024,Fast,0.94,4,False,Medium,Medium,New Baby,02/07/2024,35,206465,Unemployed,True,Own,Apartment,True,Urban,Car,14/06/2023,406
7767,1,1,1,0,75079,4,149,Good,3,Accident,14/03/2025,Fast,0.23,4,False,Medium,Medium,New Baby,20/10/2023,44,74598,Unemployed,True,Own,Townhouse,True,Urban,Walking,05/01/2024,289
7768,1,0,0,1,72905,6,519,Average,3,Accident,06/03/2025,Fast,0.89,6,False,Medium,High,,,60,72114,Unemployed,False,Own,Single-family home,False,Urban,Walking,16/04/2023,568
7769,1,0,0,1,88852,8,809,Poor,0,Accident,23/04/2023,,,8,False,Medium,Poor,Job Change,20/06/2024,49,315114,Unemployed,True,Rent,Single-family home,True,Urban,Public transportation,28/07/2023,304
7770,1,0,0,0,67388,2,937,Poor,1,Accident,16/04/2023,Fast,0.71,7,False,Fragile,Poor,Job Change,28/02/2025,50,301868,Unemployed,True,Rent,Single-family home,True,Urban,Walking,24/11/2023,135
7771,1,1,1,0,92878,0,294,Excellent,3,Accident,04/03/2024,Fast,0.98,0,True,Fragile,High,,,45,65224,Unemployed,True,Own,Apartment,True,Urban,Public transportation,17/03/2025,290
7772,0,1,1,0,97543,6,240,Poor,0,Damage,06/07/2024,,,6,False,Fragile,Medium,Marriage,24/01/2025,59,982200,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,13/10/2023,179
7773,1,1,1,0,93806,3,431,Excellent,2,Accident,03/04/2024,Standard,0.59,3,False,Fragile,Poor,,,58,69678,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,01/08/2025,319
7774,0,0,1,0,67102,1,145,Poor,3,Theft,08/04/2024,Standard,0.73,1,False,Unknown,Poor,,,53,67730,Unemployed,False,Rent,Townhouse,True,Urban,Walking,22/10/2024,312
7775,0,0,1,1,81591,2,355,Excellent,3,Theft,31/10/2024,Conflicting,0.44,2,False,Medium,High,,,23,69170,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,21/10/2023,248
7776,1,1,1,0,94489,7,686,Average,4,Accident,19/05/2024,Standard,0.62,9,False,Medium,High,Job Change,07/03/2024,33,74306,Unemployed,True,Own,Single-family home,False,Urban,Car,06/07/2024,446
7777,0,1,1,1,65642,0,287,Good,3,Damage,06/04/2023,Standard,0.07,0,False,Medium,Medium,Marriage,31/05/2023,51,68718,Unemployed,False,Rent,Apartment,False,Urban,Biking,26/06/2024,329
7778,1,1,0,0,65313,3,562,Poor,3,Accident,22/10/2024,Fast,0.12,6,False,Fragile,High,New Baby,03/12/2024,40,324050,Unemployed,True,Rent,Apartment,False,Urban,Car,27/07/2024,209
7779,0,1,0,1,23075,1,123,Good,1,Damage,05/03/2024,Conflicting,0.33,9,False,Fragile,Medium,,,67,197836,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,13/08/2024,233
7780,1,0,1,0,55214,4,355,Good,1,Accident,17/02/2024,Fast,0.57,5,False,Medium,Poor,,,59,71560,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,28/01/2024,151
7781,0,0,0,1,58591,7,305,Good,4,,,Conflicting,0.43,7,False,Unknown,Medium,,,41,443878,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,13/12/2023,407
7782,1,0,1,1,98842,3,973,Average,2,Accident,27/09/2023,Fast,0.87,10,False,Good,Poor,Moved,16/02/2025,66,191350,Unemployed,True,Own,Apartment,True,Urban,Public transportation,01/08/2024,125
7783,0,1,0,1,34406,8,955,Poor,3,Damage,25/01/2024,Standard,0.59,8,False,Fragile,Poor,New Baby,12/02/2023,30,8795907,Unemployed,True,Own,Apartment,True,Suburban,Public transportation,13/06/2023,312
7784,1,0,0,0,21936,7,519,Average,0,Accident,15/08/2024,,,8,False,Fragile,Poor,,,35,69506,Unemployed,False,Own,Townhouse,False,Urban,Public transportation,12/09/2024,216
7785,1,1,1,0,72581,0,583,Excellent,4,Accident,03/09/2024,Conflicting,0.76,0,False,Unknown,High,Marriage,28/10/2023,30,68456,Unemployed,True,Own,Apartment,True,Urban,Car,05/12/2024,330
7786,1,1,0,1,36949,1,134,Poor,2,Accident,19/11/2023,Conflicting,0.71,14,False,Medium,High,Moved,10/12/2024,66,65060,Unemployed,False,Rent,Apartment,False,Urban,Public transportation,29/08/2024,415
7787,0,0,0,1,57764,4,865,Good,1,,,Conflicting,0.26,7,False,Good,High,,,54,5203657,Unemployed,True,Own,Townhouse,False,Rural,Biking,04/06/2024,295
7788,0,1,1,0,20377,1,441,Excellent,0,Damage,12/10/2024,,,5,False,Medium,High,Moved,17/10/2023,60,150119,Unemployed,True,Rent,Single-family home,False,Rural,Car,02/10/2025,439
7789,1,0,0,0,91470,5,353,Poor,1,Accident,30/12/2024,Standard,0.88,6,False,Medium,High,Marriage,20/09/2024,56,328368,Unemployed,True,Rent,Apartment,True,Urban,Biking,20/04/2023,328
7790,1,1,1,0,37241,2,308,Average,3,Accident,27/01/2025,Conflicting,0.35,4,True,Fragile,Medium,,,59,71762,Unemployed,True,Rent,Townhouse,False,Urban,Car,12/09/2023,489
7791,0,1,0,1,58235,9,115,Good,2,Damage,11/01/2024,Conflicting,0.25,10,False,Medium,Medium,Marriage,06/02/2024,34,75442,Unemployed,True,Own,Apartment,True,Urban,Biking,04/06/2023,223
7792,1,0,0,1,35689,7,122,Poor,0,Accident,03/06/2023,,,7,False,Fragile,High,New Baby,02/04/2024,32,66722,Unemployed,True,Rent,Apartment,True,Urban,Car,18/08/2023,116
7793,1,0,1,0,91170,7,986,Average,4,Accident,04/07/2024,Conflicting,0.2,14,False,Unknown,Medium,New Baby,04/06/2024,35,65242,Unemployed,True,Own,Single-family home,False,Urban,Car,01/09/2025,114
7794,0,0,1,0,79454,6,945,Excellent,2,Theft,18/10/2024,Fast,0.28,9,False,Good,Medium,New Baby,14/06/2023,40,251810,Unemployed,True,Rent,Single-family home,True,Urban,Biking,26/10/2024,543
7795,0,0,0,1,19847,1,235,Excellent,1,,,Conflicting,0.99,1,False,Medium,Medium,,,68,728337,Unemployed,False,Rent,Apartment,True,Urban,Car,13/01/2024,332
7796,1,0,1,1,80319,8,769,Excellent,3,Accident,21/05/2024,Conflicting,0.34,18,False,Unknown,Poor,Moved,22/09/2023,47,65148,Unemployed,True,Own,Single-family home,True,Urban,Biking,19/01/2024,318
7797,0,0,0,1,23366,9,953,Good,1,,,Standard,0.3,10,False,Good,Medium,Job Change,02/10/2025,51,60219,Unemployed,True,Rent,Apartment,False,Urban,Biking,12/10/2024,259
7798,0,1,0,0,75490,1,166,Good,0,Damage,29/05/2023,,,1,False,Medium,Poor,New Baby,29/07/2023,21,8836793,Unemployed,True,Rent,Apartment,False,Rural,Public transportation,09/12/2024,390
7799,1,1,0,1,80573,1,742,Poor,3,Accident,31/05/2024,Standard,0.61,1,False,Medium,Medium,Moved,18/10/2023,20,72074,Unemployed,False,Own,Single-family home,False,Urban,Car,28/09/2024,198
7800,0,1,1,1,33694,3,940,Good,1,Damage,27/04/2023,Standard,0.21,3,False,Good,High,Marriage,21/10/2023,24,351967,Unemployed,True,Rent,Apartment,False,Suburban,Biking,26/01/2025,331
7801,1,0,0,0,92843,3,361,Average,0,Accident,25/10/2024,,,13,True,Good,High,Marriage,02/07/2025,35,359630,Unemployed,True,Rent,Apartment,True,Urban,Car,04/07/2024,452
7802,1,1,1,0,50708,5,756,Poor,3,Accident,27/08/2024,Fast,0.8,9,False,Medium,Medium,Moved,16/10/2023,59,5368369,Unemployed,True,Own,Apartment,True,Urban,Biking,29/10/2024,196
7803,0,0,1,0,58282,5,183,Average,4,Theft,05/02/2025,Standard,0.49,5,False,Unknown,High,Moved,14/02/2025,24,75006,Unemployed,True,Rent,Single-family home,True,Suburban,Biking,12/12/2023,292
7804,0,1,1,0,65387,1,985,Average,4,Damage,26/02/2024,Standard,0.52,8,False,Medium,Medium,,,57,74546,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,12/01/2024,380
7805,1,1,0,1,52666,3,972,Poor,1,Accident,21/09/2023,Standard,0.1,3,False,Unknown,Medium,,,23,74634,Unemployed,True,Rent,Townhouse,True,Urban,Car,09/08/2023,385
7806,0,0,1,1,73217,6,917,Excellent,0,Theft,20/12/2024,,,9,False,Unknown,Poor,New Baby,29/08/2023,39,71844,Unemployed,True,Own,Apartment,False,Urban,Public transportation,25/03/2025,442
7807,1,1,0,1,21998,0,175,Excellent,1,Accident,05/07/2024,Fast,0.42,0,False,Good,High,New Baby,21/10/2024,18,67572,Unemployed,True,Own,Single-family home,False,Urban,Car,03/07/2025,51
7808,1,0,0,1,83190,2,630,Poor,4,Accident,25/08/2023,Conflicting,0.38,2,False,Fragile,High,New Baby,12/03/2023,21,68760,Unemployed,False,Own,Apartment,False,Urban,Public transportation,15/07/2024,454
7809,0,0,1,1,72822,3,321,Poor,4,Theft,18/04/2024,Standard,0.66,13,False,Fragile,High,Job Change,04/11/2023,63,65326,Unemployed,False,Own,Townhouse,False,Urban,Car,11/08/2024,277
7810,1,0,1,0,66815,5,979,Excellent,0,Accident,09/10/2023,,,5,False,Unknown,High,Moved,04/11/2024,66,68082,Unemployed,True,Own,Single-family home,False,Urban,Car,02/08/2024,252
7811,0,1,1,0,57625,3,294,Good,1,Damage,02/02/2024,Standard,0.96,12,False,Medium,Poor,,,69,67668,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,02/05/2025,561
7812,1,0,1,0,86464,6,992,Poor,3,Accident,19/01/2025,Fast,0.36,7,False,Medium,Medium,,,67,73890,Unemployed,True,Rent,Single-family home,True,Urban,Car,20/03/2025,322
7813,1,0,0,0,19267,1,782,Excellent,4,Accident,16/06/2023,Conflicting,0.53,3,False,Good,Medium,Moved,11/09/2023,60,68690,Unemployed,False,Rent,Single-family home,True,Urban,Public transportation,23/04/2024,177
7814,1,0,0,0,47147,3,409,Poor,4,Accident,08/05/2024,Standard,0.96,11,False,Unknown,Poor,,,46,74312,Unemployed,False,Own,Single-family home,True,Suburban,Public transportation,26/03/2025,257
7815,0,0,1,0,24465,4,219,Average,1,Theft,27/10/2024,Conflicting,0.56,4,False,Fragile,High,New Baby,21/04/2023,38,64404,Unemployed,True,Rent,Apartment,False,Urban,Public transportation,11/07/2024,303
7816,1,0,0,0,89188,8,300,Good,0,Accident,27/05/2024,,,8,False,Fragile,Poor,,,43,2332922,Unemployed,True,Own,Apartment,False,Urban,Public transportation,18/03/2024,272
7817,0,1,0,0,40502,6,407,Poor,1,Damage,01/10/2023,Conflicting,0.34,9,False,Fragile,High,Marriage,26/03/2025,31,77025,Unemployed,True,Rent,Apartment,False,Rural,Car,24/01/2025,255
7818,1,1,0,1,70640,3,838,Average,0,Accident,27/09/2023,,,3,False,Medium,Poor,New Baby,16/05/2024,26,71474,Unemployed,True,Own,Apartment,False,Urban,Public transportation,31/07/2023,466
7819,1,1,0,0,43091,6,241,Poor,2,Accident,14/02/2025,Standard,0.38,6,False,Unknown,High,,,64,66556,Unemployed,True,Own,Apartment,True,Urban,Car,18/02/2024,284
7820,1,0,1,1,92917,5,336,Good,0,Accident,20/03/2024,,,7,False,Fragile,Poor,Marriage,11/11/2024,29,66762,Unemployed,True,Own,Single-family home,True,Urban,Biking,04/11/2024,304
7821,1,1,0,1,47606,1,948,Excellent,0,Accident,22/02/2025,,,1,False,Good,High,Moved,06/11/2024,59,65676,Unemployed,True,Rent,Single-family home,True,Urban,Car,09/05/2024,251
7822,1,0,0,1,65130,5,545,Average,2,Accident,18/05/2023,Fast,0.52,13,False,Good,Medium,,,68,71238,Unemployed,True,Own,Single-family home,False,Urban,Car,07/06/2024,178
7823,1,0,0,0,14162,5,680,Good,2,Accident,16/03/2024,Fast,0.7,5,False,Medium,Poor,,,68,1108707,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,03/10/2024,172
7824,1,1,0,1,95142,2,374,Poor,3,Accident,04/08/2023,Conflicting,0.43,2,True,Fragile,High,Moved,06/11/2024,23,66774,Unemployed,True,Own,Townhouse,True,Urban,Public transportation,05/10/2024,168
7825,0,0,1,0,67026,1,935,Average,2,Theft,09/11/2024,Fast,0.52,1,False,Fragile,Medium,Marriage,24/01/2024,37,115602,Unemployed,True,Own,Townhouse,False,Urban,Walking,10/05/2023,321
7826,1,0,0,1,45140,4,211,Good,2,Accident,12/12/2024,Standard,0.65,5,False,Fragile,Poor,Job Change,30/08/2023,41,71166,Unemployed,True,Rent,Townhouse,False,Suburban,Biking,04/11/2023,273
7827,0,1,1,1,49774,3,332,Excellent,3,Damage,21/05/2023,Standard,0.81,7,False,Unknown,High,New Baby,17/01/2024,44,65566,Unemployed,True,Own,Single-family home,False,Urban,Car,08/08/2023,411
7828,1,1,1,0,86238,5,457,Average,1,Accident,03/06/2023,Standard,0.52,5,False,Unknown,Medium,,,55,70436,Unemployed,True,Rent,Single-family home,False,Suburban,Biking,04/06/2023,295
7829,1,0,1,0,50905,5,416,Excellent,4,Accident,04/01/2025,Fast,0.66,5,False,Medium,Poor,,,25,45862,Unemployed,True,Rent,Apartment,True,Suburban,Public transportation,24/04/2024,303
7830,1,1,0,0,35279,0,983,Excellent,1,Accident,11/12/2023,Standard,0.69,0,False,Good,High,Moved,29/02/2024,18,64982,Unemployed,True,Own,Single-family home,True,Urban,Car,21/09/2023,103
7831,1,0,1,1,35427,1,428,Excellent,1,Accident,03/03/2024,Fast,0.44,1,False,Unknown,Medium,,,66,702887,Unemployed,True,Own,Apartment,True,Urban,Car,08/01/2024,347
7832,1,0,0,0,87924,2,296,Poor,4,Accident,30/06/2024,Fast,0.65,5,False,Medium,High,,,66,58954,Unemployed,True,Rent,Single-family home,True,Urban,Walking,16/02/2024,353
7833,0,0,0,1,14489,2,390,Good,3,,,Fast,0.21,2,False,Fragile,Medium,Moved,01/04/2024,41,74826,Unemployed,True,Own,Apartment,True,Urban,Car,10/07/2023,273
7834,0,0,0,1,19674,0,996,Good,0,,,,,0,False,Fragile,Medium,,,64,75122,Unemployed,True,Own,Single-family home,False,Suburban,Public transportation,20/09/2024,323
7835,1,0,0,0,29203,2,493,Good,0,Accident,25/09/2023,,,3,True,Unknown,Medium,Marriage,20/06/2023,24,65648,Unemployed,True,Rent,Apartment,False,Urban,Walking,14/02/2024,289
7836,0,0,0,1,10084,8,541,Poor,3,,,Conflicting,0.69,9,False,Good,Poor,New Baby,28/02/2024,36,68796,Unemployed,True,Own,Apartment,True,Urban,Public transportation,25/01/2024,258
7837,0,0,0,1,66017,1,156,Poor,3,,,Conflicting,0.33,11,False,Fragile,Poor,Marriage,29/02/2024,39,8218206,Unemployed,True,Rent,Apartment,True,Urban,Public transportation,07/05/2023,375
7838,1,1,1,0,88400,2,396,Good,1,Accident,21/12/2023,Fast,0.12,2,False,Unknown,Poor,,,52,7790028,Unemployed,False,Own,Apartment,True,Urban,Public transportation,24/04/2023,211
7839,1,0,0,1,63832,2,510,Good,2,Accident,24/05/2024,Fast,0.04,17,False,Unknown,High,,,47,73756,Unemployed,True,Own,Apartment,False,Urban,Car,26/06/2024,416
7840,0,0,1,1,68911,6,883,Excellent,1,Theft,07/12/2024,Standard,0.74,10,False,Medium,High,,,46,65136,Unemployed,True,Rent,Single-family home,False,Urban,Biking,24/05/2024,233
7841,1,0,1,1,85565,2,813,Excellent,1,Accident,26/05/2023,Conflicting,0.63,9,False,Good,Poor,Job Change,28/04/2023,39,70028,Unemployed,True,Rent,Townhouse,True,Urban,Biking,26/02/2025,399
7842,1,0,1,0,26541,1,889,Good,1,Accident,02/07/2024,Fast,0.28,4,False,Good,Poor,Moved,03/01/2024,28,75208,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,03/07/2024,330
7843,0,1,0,0,84787,1,906,Average,0,Damage,27/03/2025,,,2,False,Fragile,High,,,37,65526,Unemployed,True,Own,Apartment,False,Urban,Biking,29/09/2023,274
7844,0,1,1,1,65379,2,638,Excellent,4,Damage,07/09/2023,Conflicting,0.31,2,False,Fragile,Medium,Moved,28/03/2024,46,73892,Unemployed,True,Rent,Apartment,False,Urban,Biking,07/04/2024,243
7845,0,1,1,0,45011,4,444,Average,3,Damage,08/03/2025,Conflicting,0.82,18,False,Medium,Medium,,,68,816152,Unemployed,False,Rent,Apartment,False,Urban,Public transportation,07/08/2024,166
7846,1,0,1,1,75401,3,441,Good,0,Accident,17/07/2024,,,3,False,Unknown,Medium,,,58,7741514,Unemployed,False,Own,Single-family home,False,Urban,Walking,10/01/2024,357
7847,0,1,1,1,19664,3,356,Average,1,Damage,22/02/2024,Standard,0.24,18,False,Medium,Poor,,,59,71430,Unemployed,False,Own,Single-family home,False,Urban,Public transportation,23/08/2024,476
7848,1,1,0,0,35594,6,318,Average,0,Accident,10/02/2024,,,11,True,Good,Poor,Marriage,23/06/2024,51,66788,Unemployed,False,Rent,Single-family home,False,Urban,Public transportation,30/07/2023,355
7849,0,0,1,0,67691,0,897,Good,0,Theft,11/08/2023,,,0,False,Good,High,New Baby,03/05/2025,18,73164,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,18/03/2024,329
7850,0,0,0,1,63468,4,964,Good,0,,,,,5,True,Unknown,High,New Baby,10/12/2024,48,1722361,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,02/01/2024,264
7851,0,1,0,1,63721,9,114,Average,1,Damage,16/10/2024,Conflicting,0.73,16,False,Fragile,Medium,,,47,216662,Unemployed,True,Own,Single-family home,True,Urban,Car,20/07/2023,415
7852,0,1,0,1,70188,7,475,Good,0,Damage,10/03/2024,,,9,False,Good,Poor,,,65,846524,Unemployed,True,Own,Single-family home,False,Urban,Public transportation,12/04/2023,389
7853,0,0,1,0,42954,9,754,Good,2,Theft,21/02/2025,Conflicting,0.33,9,False,Fragile,Poor,,,35,37005,Unemployed,True,Rent,Apartment,False,Urban,Public transportation,12/09/2024,241
7854,0,1,1,1,75985,8,275,Excellent,4,Damage,28/12/2024,Conflicting,0.29,12,False,Medium,Poor,Job Change,25/11/2023,34,147809,Unemployed,False,Rent,Apartment,True,Urban,Car,10/06/2023,374
7855,0,0,1,0,14432,8,780,Good,2,Theft,24/07/2023,Fast,0.2,18,False,Fragile,Poor,Moved,03/07/2024,55,68010,Unemployed,False,Own,Apartment,True,Urban,Biking,10/06/2024,279
7856,0,1,1,1,21699,0,206,Good,3,Damage,19/10/2023,Conflicting,0.23,0,False,Good,High,Job Change,03/09/2024,31,340811,Unemployed,True,Rent,Single-family home,False,Urban,Public transportation,29/08/2023,303
7857,1,1,1,0,27289,0,875,Excellent,1,Accident,25/05/2023,Standard,0.57,0,False,Medium,Medium,Job Change,18/09/2023,40,555758,Unemployed,True,Own,Townhouse,False,Suburban,Public transportation,29/04/2023,355
7858,1,0,1,1,17793,1,275,Good,0,Accident,10/07/2023,,,1,False,Fragile,High,Job Change,12/02/2023,42,69708,Unemployed,True,Own,Single-family home,True,Urban,Biking,30/10/2023,450
7859,0,1,0,0,99081,5,630,Average,3,Damage,03/05/2024,Fast,0.45,12,False,Fragile,High,New Baby,05/07/2024,32,62373,Unemployed,True,Own,Apartment,False,Urban,Biking,19/05/2024,75
7860,1,1,0,1,33071,8,641,Good,3,Accident,30/08/2024,Conflicting,0.43,18,False,Medium,High,Moved,04/01/2024,63,70994,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,03/03/2024,240
7861,0,1,1,0,73469,3,538,Average,2,Damage,27/07/2023,Standard,0.06,3,False,Fragile,Poor,New Baby,08/09/2023,39,66248,Unemployed,True,Rent,Apartment,False,Urban,Public transportation,01/01/2025,158
7862,0,0,1,0,81340,1,389,Average,4,Theft,21/12/2023,Conflicting,0.65,1,False,Fragile,Medium,,,20,65908,Unemployed,True,Own,Townhouse,False,Urban,Public transportation,15/02/2024,369
7863,1,1,0,1,40078,0,648,Average,3,Accident,05/04/2025,Conflicting,0.02,0,False,Unknown,Poor,Marriage,18/08/2023,36,70418,Unemployed,True,Own,Single-family home,False,Urban,Car,09/09/2023,603
7864,1,1,1,0,25192,4,726,Poor,3,Accident,04/07/2024,Fast,0.63,7,False,Good,Medium,Job Change,30/08/2023,61,2496495,Unemployed,True,Own,Single-family home,False,Urban,Biking,27/07/2024,178
7865,0,0,1,0,53531,1,791,Good,0,Theft,19/05/2024,,,4,False,Fragile,High,Job Change,13/06/2024,51,9212955,Unemployed,False,Rent,Apartment,True,Suburban,Car,30/03/2024,358
7866,0,0,1,0,41002,1,952,Excellent,1,Theft,24/01/2024,Fast,0.71,1,False,Medium,High,New Baby,31/07/2024,52,73552,Unemployed,False,Own,Single-family home,True,Urban,Car,22/03/2025,187
7867,0,1,0,0,51966,2,849,Average,4,Damage,01/01/2025,Standard,0.49,19,False,Unknown,High,Moved,03/08/2024,67,43561,Unemployed,True,Rent,Single-family home,False,Rural,Public transportation,17/01/2025,309
7868,0,1,1,1,95615,0,881,Average,2,Damage,12/09/2023,Standard,0.9,0,False,Unknown,High,Marriage,02/04/2024,18,84138,Unemployed,True,Own,Apartment,False,Suburban,Car,15/05/2023,122
7869,0,1,1,0,62179,9,370,Excellent,4,Damage,18/03/2025,Standard,0.86,9,False,Unknown,Poor,Moved,29/01/2025,69,65626,Unemployed,False,Own,Single-family home,False,Suburban,Biking,21/11/2023,117
7870,0,1,0,1,79908,4,112,Good,1,Damage,28/02/2025,Conflicting,0.53,4,False,Good,High,,,38,71140,Unemployed,True,Rent,Single-family home,True,Suburban,Public transportation,21/04/2023,189
7871,1,0,1,0,23853,0,461,Average,4,Accident,13/05/2024,Conflicting,0.14,0,False,Fragile,High,Marriage,30/11/2023,46,75100,Unemployed,True,Own,Apartment,False,Urban,Car,30/06/2023,317
7872,0,0,0,1,23082,4,870,Poor,3,,,Standard,0.11,4,True,Good,Medium,New Baby,27/06/2024,23,1256418,Unemployed,False,Own,Single-family home,False,Urban,Public transportation,02/10/2024,402
7873,1,1,1,0,88850,1,776,Good,3,Accident,14/05/2024,Fast,0.38,10,False,Unknown,High,Job Change,28/07/2023,54,69104,Unemployed,True,Own,Single-family home,True,Urban,Public transportation,29/07/2023,280
7874,0,0,0,1,72444,0,217,Excellent,1,,,Conflicting,0.81,0,False,Good,High,,,18,1400742,Unemployed,True,Own,Single-family home,True,Urban,Car,16/04/2024,317
7875,1,0,1,0,31147,0,934,Good,0,Accident,20/03/2025,,,0,False,Unknown,Poor,,,68,188350,Unemployed,False,Own,Apartment,True,Urban,Biking,03/07/2024,112
7876,1,1,1,0,53592,0,356,Poor,2,Accident,07/10/2024,Conflicting,0.26,0,False,Fragile,High,Job Change,17/03/2025,18,512866,Unemployed,True,Own,Apartment,False,Suburban,Car,28/05/2023,304
7877,0,1,1,1,28670,9,631,Average,4,Damage,14/10/2023,Fast,0.58,14,False,Unknown,High,Moved,30/06/2023,44,69014,Unemployed,False,Own,Apartment,True,Urban,Public transportation,10/09/2024,355
7878,1,0,0,1,57372,2,155,Excellent,0,Accident,10/06/2023,,,2,False,Medium,High,New Baby,16/05/2024,38,805774,Unemployed,True,Own,Apartment,True,Urban,Public transportation,09/08/2024,520
